,URL,Name,Price,Rating,Reviews,ASIN,Manufacturer
239,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,Dyazo Slim 15.6 inch Laptop Backpack Business Notebook computer bag suitable for office College School Men & Women,599.,4.5,9 ratings,B0C7HC675G,"‎DYAZO, DYAZO F 15 Ground Floor Okhala Phase 1 New Delhi 110048"
240,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,Blue Tree Kids School Bag Soft Plush Backpack Cartoon Bags Mini Travel Bag for for Girls Boys Toddler Baby Cute Dog & Koala,448.,4.0,81 ratings,B097NHH5YY,‎6 years and up
241,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
242,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,TRUE HUMAN EMPEROR® Anti-Theft backpack With USB charging Port Laptop bag/Office bag/college bag/travel bag with anti -theft back pocket (LEGEND),599.,3.7,"2,462 ratings",B09QJ7ZF2Y,
243,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
244,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
245,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment",849.,4.3,"5,600 ratings",B07YDGQQN5,Fur Jaden
246,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
247,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
248,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
249,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
250,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,199.,3.7,"7,051 ratings",,
251,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
252,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack,"2,099.",4.5,"7,383 ratings",,
253,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
254,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
255,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
256,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
257,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,DISHIN Polyester Anti Theft Water Resistant Premium Backpack with USB Charging Point - Fashion Bag Multicolour,999.,2.1,7 ratings,,
258,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
259,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
260,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
261,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,"Arctic Hunter Backpack for Men Stylish 15.6-inch Laptop Bag with Separate Laptop Pocket and Anti-theft Water-resistant Pocket PU Coating YKK Zipper Multiple Compartments Laptop Backpack for Business College and Daily Use,Black","3,419.",4.6,35 ratings,,
262,https://www.amazon.in//s?k=bags&crid=L7FLEA6QV28S&qid=1692683009&sprefix=bag%2Caps%2C232&ref=sr_pg_1,,,,,,
